Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"CL","Food Supply - Livestock and Fish Primary Equivalent","217","Togo","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2012","2012","kg","1.55","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","217","Togo","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2013","2013","kg","1.57","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","217","Togo","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2003","2003","kg","4.5","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","217","Togo","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2004","2004","kg","4","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","217","Togo","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2005","2005","kg","3.89","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","217","Togo","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2006","2006","kg","4.06","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","217","Togo","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2007","2007","kg","4.23","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","217","Togo","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2008","2008","kg","5.58","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","217","Togo","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2009","2009","kg","5.72","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","217","Togo","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2010","2010","kg","6.03","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","217","Togo","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2011","2011","kg","6.37","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","217","Togo","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2012","2012","kg","6.74","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","217","Togo","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2013","2013","kg","6.63","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","220","Trinidad and Tobago","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2003","2003","kg","5.19","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","220","Trinidad and Tobago","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2004","2004","kg","5.68","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","220","Trinidad and Tobago","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2005","2005","kg","6.02","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","220","Trinidad and Tobago","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2006","2006","kg","4.04","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","220","Trinidad and Tobago","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2007","2007","kg","5.73","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","220","Trinidad and Tobago","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2008","2008","kg","6.95","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","220","Trinidad and Tobago","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2009","2009","kg","6.66","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","220","Trinidad and Tobago","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2010","2010","kg","5.77","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","220","Trinidad and Tobago","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2011","2011","kg","4.71","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","220","Trinidad and Tobago","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2012","2012","kg","5.87","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","220","Trinidad and Tobago","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2013","2013","kg","6.13","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","220","Trinidad and Tobago","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2003","2003","kg","5.87","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","220","Trinidad and Tobago","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2004","2004","kg","6.22","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","220","Trinidad and Tobago","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2005","2005","kg","5.35","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","220","Trinidad and Tobago","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2006","2006","kg","7.32","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","220","Trinidad and Tobago","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2007","2007","kg","9.76","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","220","Trinidad and Tobago","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2008","2008","kg","6.87","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","220","Trinidad and Tobago","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2009","2009","kg","7.87","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","220","Trinidad and Tobago","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2010","2010","kg","8.73","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","220","Trinidad and Tobago","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2011","2011","kg","7.52","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","220","Trinidad and Tobago","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2012","2012","kg","8.32","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","220","Trinidad and Tobago","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2013","2013","kg","8.92","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","220","Trinidad and Tobago","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2003","2003","kg","40.22","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","220","Trinidad and Tobago","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2004","2004","kg","42.14","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","220","Trinidad and Tobago","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2005","2005","kg","41.83","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","220","Trinidad and Tobago","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2006","2006","kg","38.88","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","220","Trinidad and Tobago","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2007","2007","kg","42.61","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","220","Trinidad and Tobago","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2008","2008","kg","44.1","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","220","Trinidad and Tobago","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2009","2009","kg","46.8","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","220","Trinidad and Tobago","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2010","2010","kg","52.5","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","220","Trinidad and Tobago","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2011","2011","kg","53.82","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","220","Trinidad and Tobago","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2012","2012","kg","54.8","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","220","Trinidad and Tobago","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2013","2013","kg","58.27","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","222","Tunisia","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2003","2003","kg","5.98","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","222","Tunisia","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2004","2004","kg","6.28","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","222","Tunisia","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2005","2005","kg","6","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","222","Tunisia","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2006","2006","kg","6.06","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","222","Tunisia","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2007","2007","kg","5.48","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","222","Tunisia","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2008","2008","kg","5.65","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","222","Tunisia","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2009","2009","kg","5.35","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","222","Tunisia","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2010","2010","kg","5.65","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","222","Tunisia","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2011","2011","kg","5.56","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","222","Tunisia","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2012","2012","kg","5.5","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","222","Tunisia","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2013","2013","kg","5.53","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","222","Tunisia","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2003","2003","kg","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","222","Tunisia","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2004","2004","kg","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","222","Tunisia","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2005","2005","kg","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","222","Tunisia","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2006","2006","kg","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","222","Tunisia","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2007","2007","kg","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","222","Tunisia","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2008","2008","kg","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","222","Tunisia","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2009","2009","kg","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","222","Tunisia","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2010","2010","kg","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","222","Tunisia","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2011","2011","kg","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","222","Tunisia","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2012","2012","kg","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","222","Tunisia","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2013","2013","kg","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","222","Tunisia","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2003","2003","kg","12.04","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","222","Tunisia","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2004","2004","kg","12.54","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","222","Tunisia","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2005","2005","kg","11.85","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","222","Tunisia","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2006","2006","kg","10.47","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","222","Tunisia","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2007","2007","kg","13.35","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","222","Tunisia","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2008","2008","kg","13.65","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","222","Tunisia","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2009","2009","kg","13.67","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","222","Tunisia","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2010","2010","kg","15.16","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","222","Tunisia","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2011","2011","kg","13.7","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","222","Tunisia","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2012","2012","kg","17.51","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","222","Tunisia","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2013","2013","kg","18.5","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","223","Turkey","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2003","2003","kg","4.41","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","223","Turkey","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2004","2004","kg","5.47","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","223","Turkey","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2005","2005","kg","4.75","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","223","Turkey","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2006","2006","kg","4.96","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","223","Turkey","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2007","2007","kg","6.19","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","223","Turkey","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2008","2008","kg","5.25","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","223","Turkey","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2009","2009","kg","4.55","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","223","Turkey","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2010","2010","kg","9.3","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","223","Turkey","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2011","2011","kg","10.34","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","223","Turkey","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2012","2012","kg","11.15","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","223","Turkey","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2013","2013","kg","11.64","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","223","Turkey","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2003","2003","kg","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","223","Turkey","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2004","2004","kg","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","223","Turkey","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2005","2005","kg","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","223","Turkey","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2006","2006","kg","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","223","Turkey","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2007","2007","kg","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","223","Turkey","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2008","2008","kg","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","223","Turkey","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2009","2009","kg","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","223","Turkey","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2010","2010","kg","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","223","Turkey","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2011","2011","kg","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","223","Turkey","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2012","2012","kg","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","223","Turkey","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2013","2013","kg","0.01","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","223","Turkey","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2003","2003","kg","13.06","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","223","Turkey","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2004","2004","kg","12.93","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","223","Turkey","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2005","2005","kg","13.39","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","223","Turkey","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2006","2006","kg","13.03","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","223","Turkey","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2007","2007","kg","14.84","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","223","Turkey","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2008","2008","kg","14.52","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","223","Turkey","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2009","2009","kg","16.76","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","223","Turkey","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2010","2010","kg","18.26","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","223","Turkey","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2011","2011","kg","19.02","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","223","Turkey","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2012","2012","kg","19.33","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","223","Turkey","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2013","2013","kg","18.78","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","213","Turkmenistan","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2003","2003","kg","21.71","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","213","Turkmenistan","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2004","2004","kg","20.74","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","213","Turkmenistan","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2005","2005","kg","21.26","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","213","Turkmenistan","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2006","2006","kg","20.32","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","213","Turkmenistan","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2007","2007","kg","27.16","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","213","Turkmenistan","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2008","2008","kg","26.43","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","213","Turkmenistan","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2009","2009","kg","26.88","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","213","Turkmenistan","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2010","2010","kg","26.54","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","213","Turkmenistan","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2011","2011","kg","26.63","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","213","Turkmenistan","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2012","2012","kg","26.65","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","213","Turkmenistan","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2013","2013","kg","26.06","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","213","Turkmenistan","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2003","2003","kg","0.18","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","213","Turkmenistan","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2004","2004","kg","0.17","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","213","Turkmenistan","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2005","2005","kg","0.19","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","213","Turkmenistan","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2006","2006","kg","0.13","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","213","Turkmenistan","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2007","2007","kg","0.08","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","213","Turkmenistan","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2008","2008","kg","0.13","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","213","Turkmenistan","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2009","2009","kg","0.12","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","213","Turkmenistan","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2010","2010","kg","0.42","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","213","Turkmenistan","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2011","2011","kg","0.69","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","213","Turkmenistan","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2012","2012","kg","1.17","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","213","Turkmenistan","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2013","2013","kg","1.45","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","213","Turkmenistan","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2003","2003","kg","3.3","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","213","Turkmenistan","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2004","2004","kg","3.26","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","213","Turkmenistan","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2005","2005","kg","3.13","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","213","Turkmenistan","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2006","2006","kg","3.23","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","213","Turkmenistan","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2007","2007","kg","3.86","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","213","Turkmenistan","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2008","2008","kg","5.07","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","213","Turkmenistan","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2009","2009","kg","4.9","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","213","Turkmenistan","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2010","2010","kg","4.14","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","213","Turkmenistan","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2011","2011","kg","3.91","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","213","Turkmenistan","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2012","2012","kg","3.86","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","213","Turkmenistan","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2013","2013","kg","3.81","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","226","Uganda","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2003","2003","kg","4.66","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","226","Uganda","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2004","2004","kg","4.86","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","226","Uganda","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2005","2005","kg","5.11","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","226","Uganda","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2006","2006","kg","5.38","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","226","Uganda","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2007","2007","kg","5.67","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","226","Uganda","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2008","2008","kg","5.35","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","226","Uganda","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2009","2009","kg","5.33","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","226","Uganda","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2010","2010","kg","5.3","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","226","Uganda","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2011","2011","kg","5.29","Fc","Calculated data"
